group,feature_dropped,anchor_feature,abs_correlation,threshold,method
expression,EXPR_MAGEA2,EXPR_MAGEA12,0.8778698294967275,0.75,full_correlation_matrix
expression,EXPR_XIST,EXPR_RPS4Y1,0.8765205432636992,0.75,full_correlation_matrix
expression,EXPR_GAPDHS,EXPR_D12S53E,0.8762804504127544,0.75,full_correlation_matrix
expression,EXPR_SLC6A15,EXPR_DOM,0.8755664998920906,0.75,full_correlation_matrix
expression,EXPR_UGT2B7,EXPR_UGT2B10,0.8748598807668239,0.75,full_correlation_matrix
expression,EXPR_UGT3A1,EXPR_AGXT2,0.8740469457294568,0.75,full_correlation_matrix
expression,EXPR_ABCG5,EXPR_A1CF,0.8739882745095283,0.75,full_correlation_matrix
expression,EXPR_CYP7A1,EXPR_ACSM2A,0.8737667839958154,0.75,full_correlation_matrix
expression,EXPR_HCHOLA3,EXPR_GPM6B,0.8733143210900424,0.75,full_correlation_matrix
expression,EXPR_TRIM55,EXPR_F9,0.8728860166270666,0.75,full_correlation_matrix
expression,EXPR_ANX14,EXPR_ANKS4B,0.872298232204597,0.75,full_correlation_matrix
expression,EXPR_MISP,EXPR_KRT19,0.8713453091095965,0.75,full_correlation_matrix
expression,EXPR_KRT18,EXPR_GPM6B,0.8707303889719427,0.75,full_correlation_matrix
expression,EXPR_MT3,EXPR_MIR9-1HG,0.8688041406602871,0.75,full_correlation_matrix
expression,EXPR_CYP2E1,EXPR_ADH4,0.8687178093510581,0.75,full_correlation_matrix
expression,EXPR_ERICH5,EXPR_CRP,0.8681924999213808,0.75,full_correlation_matrix
expression,EXPR_ACSM1,EXPR_AADAC,0.8681386733410401,0.75,full_correlation_matrix
expression,EXPR_TRIM29,EXPR_SERPINB5,0.867349890660287,0.75,full_correlation_matrix
expression,EXPR_BAAT,EXPR_ADH1A,0.8647115982935071,0.75,full_correlation_matrix
expression,EXPR_LAMC2,EXPR_ITGB6,0.8642958829458889,0.75,full_correlation_matrix
expression,EXPR_KLK10,EXPR_COL17A1,0.8639662707003485,0.75,full_correlation_matrix
expression,EXPR_PKLR,EXPR_CPB2,0.8619599942145794,0.75,full_correlation_matrix
expression,EXPR_TSPAN8,EXPR_HNF1B,0.8619133146450592,0.75,full_correlation_matrix
expression,EXPR_RAB25,EXPR_LAMC2,0.8613914527629014,0.75,full_correlation_matrix
expression,EXPR_TMC5,EXPR_AGR2,0.8601738568142958,0.75,full_correlation_matrix
expression,EXPR_CYP4F11,EXPR_CP,0.859644441990715,0.75,full_correlation_matrix
expression,EXPR_GPM6A,EXPR_GFAP,0.8574960123880584,0.75,full_correlation_matrix
expression,EXPR_CLDN2,EXPR_CCDC198,0.8565305398360641,0.75,full_correlation_matrix
expression,EXPR_EPS8L3,EXPR_ELF3,0.8560935058131215,0.75,full_correlation_matrix
expression,EXPR_TFF2,EXPR_TFF1,0.8558514092872544,0.75,full_correlation_matrix
expression,EXPR_REG3A,EXPR_REG1A,0.8546731884443127,0.75,full_correlation_matrix
expression,EXPR_CTSE,EXPR_CLDN18,0.8544961681296385,0.75,full_correlation_matrix
expression,EXPR_AQP9,EXPR_ACSM2A,0.8541814359118824,0.75,full_correlation_matrix
expression,EXPR_GP2,EXPR_CELA3A,0.8538749994047343,0.75,full_correlation_matrix
expression,EXPR_CP,EXPR_CFB,0.8538587678295794,0.75,full_correlation_matrix
expression,EXPR_DEFB1,EXPR_CBLC,0.8532467031442587,0.75,full_correlation_matrix
expression,EXPR_LCN2,EXPR_GPX2,0.8532306533984241,0.75,full_correlation_matrix
expression,EXPR_TF,EXPR_PAQR9,0.8528211370604213,0.75,full_correlation_matrix
expression,EXPR_TMEM45B,EXPR_CYP4F3,0.8516396659239223,0.75,full_correlation_matrix
expression,EXPR_PRR15L,EXPR_EPCAM,0.8480400501257837,0.75,full_correlation_matrix
expression,EXPR_POU3F2,EXPR_KRT8,0.8474387840665711,0.75,full_correlation_matrix
expression,EXPR_KRT19,EXPR_CEACAM6,0.8471572127416247,0.75,full_correlation_matrix
expression,EXPR_CYP17A1,EXPR_ACSM2B,0.8459602166848312,0.75,full_correlation_matrix
expression,EXPR_MSLN,EXPR_DPCR1,0.8459069464342048,0.75,full_correlation_matrix
expression,EXPR_CBLC,EXPR_C6orf71,0.8454886512700245,0.75,full_correlation_matrix
expression,EXPR_OLFM4,EXPR_CEACAM6,0.8451300479260149,0.75,full_correlation_matrix
expression,EXPR_ATP2B2,EXPR_AGT,0.8448320072184673,0.75,full_correlation_matrix
expression,EXPR_MLC1,EXPR_MIR9-1HG,0.843883232742177,0.75,full_correlation_matrix
expression,EXPR_DLL3,EXPR_CDHR5,0.8432881404759636,0.75,full_correlation_matrix
expression,EXPR_UROC1,EXPR_PGLYRP2,0.8422083993106433,0.75,full_correlation_matrix
expression,EXPR_SMOC1,EXPR_RGN,0.8421731842364167,0.75,full_correlation_matrix
expression,EXPR_CDO1,EXPR_ASPDH,0.8416848525830268,0.75,full_correlation_matrix
expression,EXPR_APOD,EXPR_APOB,0.8412397910676348,0.75,full_correlation_matrix
expression,EXPR_APOC2,EXPR_AGXT,0.8384829003089694,0.75,full_correlation_matrix
expression,EXPR_DCT,EXPR_ALX1,0.838037267870954,0.75,full_correlation_matrix
expression,EXPR_SST,EXPR_CHGA,0.8377624346078466,0.75,full_correlation_matrix
expression,EXPR_CLU,EXPR_CDO1,0.836859248422947,0.75,full_correlation_matrix
expression,EXPR_S100A14,EXPR_CBLC,0.8338727595294605,0.75,full_correlation_matrix
expression,EXPR_TSIX,EXPR_DDX3Y,0.8330833518149049,0.75,full_correlation_matrix
expression,EXPR_MASP1,EXPR_ATP2B2,0.8329423676744958,0.75,full_correlation_matrix
expression,EXPR_DPCR1,EXPR_CTSE,0.8324640994974253,0.75,full_correlation_matrix
expression,EXPR_MAPE,EXPR_ALX1,0.8317393054905504,0.75,full_correlation_matrix
expression,EXPR_LINC01018,EXPR_CYP8B1,0.8316676456585756,0.75,full_correlation_matrix
expression,EXPR_MUC13,EXPR_LGALS4,0.8315663421808862,0.75,full_correlation_matrix
expression,EXPR_SPINK1,EXPR_CCDC198,0.8313804784014467,0.75,full_correlation_matrix
expression,EXPR_PTPRN,EXPR_CHGB,0.8296314801949825,0.75,full_correlation_matrix
expression,EXPR_MIA,EXPR_HPR,0.8292088388963894,0.75,full_correlation_matrix
expression,EXPR_GDF1,EXPR_DLL3,0.8287882247318864,0.75,full_correlation_matrix
expression,EXPR_THRSP,EXPR_GLYAT,0.8259905399922945,0.75,full_correlation_matrix
expression,EXPR_PRG4,EXPR_C6,0.8250178181344483,0.75,full_correlation_matrix
expression,EXPR_MUC6,EXPR_CFTR,0.8240502820285951,0.75,full_correlation_matrix
expression,EXPR_SFN,EXPR_S100A14,0.8238821415760497,0.75,full_correlation_matrix
expression,EXPR_CEACAM5,EXPR_C19orf33,0.8235053173824405,0.75,full_correlation_matrix
expression,EXPR_CDH3,EXPR_ASGR1,0.8222156294789461,0.75,full_correlation_matrix
expression,EXPR_REG4,EXPR_CLDN18,0.8216953085674527,0.75,full_correlation_matrix
expression,EXPR_MIC5,EXPR_LEAP2,0.8209780979626816,0.75,full_correlation_matrix
expression,EXPR_AKR1B11,EXPR_AADAC,0.8189572210047216,0.75,full_correlation_matrix
expression,EXPR_ALDH1L1,EXPR_AGT,0.8163945701279454,0.75,full_correlation_matrix
expression,EXPR_SLC6A17,EXPR_NSG1,0.8160931342215947,0.75,full_correlation_matrix
expression,EXPR_SCRG1,EXPR_GRIK3,0.8160343406391718,0.75,full_correlation_matrix
expression,EXPR_GDA,EXPR_CYP3A5,0.8144560064283157,0.75,full_correlation_matrix
expression,EXPR_OLIG1,EXPR_GDF1,0.812619020702461,0.75,full_correlation_matrix
expression,EXPR_CLDN18,EXPR_CEACAM5,0.8123148860483196,0.75,full_correlation_matrix
expression,EXPR_MAGEC2,EXPR_MAGEC1,0.8104053954881815,0.75,full_correlation_matrix
expression,EXPR_COL17A1,EXPR_C19orf33,0.809535972167782,0.75,full_correlation_matrix
expression,EXPR_D12S53E,EXPR_ALX1,0.8093178904335714,0.75,full_correlation_matrix
expression,EXPR_SAA1,EXPR_HP,0.8092336958423648,0.75,full_correlation_matrix
expression,EXPR_PKP3,EXPR_C19orf33,0.8089932792905901,0.75,full_correlation_matrix
expression,EXPR_GPR143,EXPR_D12S53E,0.8080078382196625,0.75,full_correlation_matrix
expression,EXPR_CYP1A2,EXPR_ADH4,0.8075597193137136,0.75,full_correlation_matrix
expression,EXPR_CLDN4,EXPR_AP1M2,0.8068231803259693,0.75,full_correlation_matrix
expression,EXPR_MGST1,EXPR_GCKR,0.8067889282627367,0.75,full_correlation_matrix
expression,EXPR_NPC1L1,EXPR_CCDC198,0.8064560856594044,0.75,full_correlation_matrix
expression,EXPR_GCGR,EXPR_ALDOB,0.8062703774911054,0.75,full_correlation_matrix
expression,EXPR_GCNT3,EXPR_EPS8L3,0.8056153136478383,0.75,full_correlation_matrix
expression,EXPR_KRT7,EXPR_KRT19,0.8052333446458741,0.75,full_correlation_matrix
expression,EXPR_CPS1,EXPR_AGXT2,0.8041078180790576,0.75,full_correlation_matrix
expression,EXPR_MMP7,EXPR_CFTR,0.8015476045292175,0.75,full_correlation_matrix
expression,EXPR_CFTR,EXPR_CEACAM6,0.8015153552959045,0.75,full_correlation_matrix
expression,EXPR_PMP2,EXPR_FABP7,0.7993208578622464,0.75,full_correlation_matrix
expression,EXPR_SERPINA5,EXPR_LRG1,0.799194495036736,0.75,full_correlation_matrix
expression,EXPR_LAD1,EXPR_B3GNT3,0.7987873000648779,0.75,full_correlation_matrix
expression,EXPR_CHGB,EXPR_CHGA,0.7971526201357388,0.75,full_correlation_matrix
expression,EXPR_ITGB8,EXPR_CPB2,0.7946089531383843,0.75,full_correlation_matrix
expression,EXPR_PDZK1IP1,EXPR_ELF3,0.7944938620182669,0.75,full_correlation_matrix
expression,EXPR_DMBT1,EXPR_CEACAM6,0.7941891586949859,0.75,full_correlation_matrix
expression,EXPR_TYRP1,EXPR_TRPM1,0.7937825035151076,0.75,full_correlation_matrix
expression,EXPR_CHL1,EXPR_A1CF,0.7911854566826251,0.75,full_correlation_matrix
expression,EXPR_SLC1A2,EXPR_CLU,0.7895892091720105,0.75,full_correlation_matrix
expression,EXPR_SLPI,EXPR_ELF3,0.7861905550712662,0.75,full_correlation_matrix
expression,EXPR_PRSS8,EXPR_KRT7,0.7843703120881469,0.75,full_correlation_matrix
expression,EXPR_C19orf33,EXPR_AGR2,0.7819299007818724,0.75,full_correlation_matrix
expression,EXPR_EVPL,EXPR_C19orf33,0.7814631591715584,0.75,full_correlation_matrix
expression,EXPR_VGF,EXPR_ADH1A,0.7805966878863092,0.75,full_correlation_matrix
expression,EXPR_GCG,EXPR_CEACAM6,0.7784787294700831,0.75,full_correlation_matrix
expression,EXPR_S100P,EXPR_B3GNT3,0.7780469299930396,0.75,full_correlation_matrix
expression,EXPR_REG1A,EXPR_PRSS1,0.7768643988034343,0.75,full_correlation_matrix
expression,EXPR_AMN,EXPR_ADH6,0.7766982446786787,0.75,full_correlation_matrix
expression,EXPR_SOX2,EXPR_SCRG1,0.7757282666524624,0.75,full_correlation_matrix
expression,EXPR_SLCO1B3,EXPR_CYP2E1,0.7751518895836201,0.75,full_correlation_matrix
expression,EXPR_ATP1A2,EXPR_AQP4,0.7736479021897371,0.75,full_correlation_matrix
expression,EXPR_HGFAC,EXPR_FTCD,0.7725014557798682,0.75,full_correlation_matrix
expression,EXPR_SCG3,EXPR_GAP43,0.7718204769793393,0.75,full_correlation_matrix
expression,EXPR_BIRC7,EXPR_ALX1,0.7717523153117982,0.75,full_correlation_matrix
expression,EXPR_CDHR2,EXPR_CCDC198,0.7715786172920622,0.75,full_correlation_matrix
expression,EXPR_GAP43,EXPR_DPP6,0.7702684995977477,0.75,full_correlation_matrix
expression,EXPR_DPP6,EXPR_DNER,0.7663451849452726,0.75,full_correlation_matrix
expression,EXPR_CPN1,EXPR_ABCC2,0.766299898248309,0.75,full_correlation_matrix
expression,EXPR_EPCAM,EXPR_B3GNT3,0.7661733104718637,0.75,full_correlation_matrix
expression,EXPR_DUOX2,EXPR_AGR2,0.7661103935981766,0.75,full_correlation_matrix
expression,EXPR_CRTAC1,EXPR_ASGR1,0.7652116661139404,0.75,full_correlation_matrix
expression,EXPR_AGT,EXPR_ACMSD,0.7650540997932291,0.75,full_correlation_matrix
expression,EXPR_ITIH6,EXPR_ALX1,0.7640779950684143,0.75,full_correlation_matrix
expression,EXPR_AFP,EXPR_ADH1A,0.7626881266533374,0.75,full_correlation_matrix
expression,EXPR_SFRP2,EXPR_COL11A1,0.7614392121018713,0.75,full_correlation_matrix
expression,EXPR_APOA4,EXPR_APOA1,0.7610162953049249,0.75,full_correlation_matrix
expression,EXPR_MGC13038,EXPR_GDF1,0.7602523621408009,0.75,full_correlation_matrix
expression,EXPR_CDH19,EXPR_ALX1,0.7588831395609338,0.75,full_correlation_matrix
expression,EXPR_SCGN,EXPR_FOXA2,0.7566962148022658,0.75,full_correlation_matrix
expression,EXPR_FCRLA,EXPR_DOM,0.7566196145399751,0.75,full_correlation_matrix
expression,EXPR_SALL1,EXPR_ATP2B2,0.7558936637224831,0.75,full_correlation_matrix
expression,EXPR_ALX1,EXPR_ALDH1L1,0.7528447212167768,0.75,full_correlation_matrix
expression,EXPR_GRIK3,EXPR_GPM6B,0.7522224874008717,0.75,full_correlation_matrix
expression,EXPR_PPP1R1A,EXPR_MLXIPL,0.7518870274432891,0.75,full_correlation_matrix
expression,EXPR_B3GNT3,EXPR_AP1M2,0.7515015395626546,0.75,full_correlation_matrix
